from,to
119898,4020
119898,105186
119898,108461
119898,64023
119898,281
119898,28863
119898,6879
119898,9442
119898,12
119898,33349
119898,66709
119898,108848
119898,83332
119898,483
119898,88821
13923,259015
13923,228818
13923,19454
13923,179004
13923,151665
13923,119364
13923,20718
13923,18908
13923,7750
13923,2010
13923,7248
13923,21509
13923,28314
13923,3329
13923,6062
81561,61172
35814,15839
35814,26540
35594,34007
35594,33375
35594,215
85204,42192
85204,107326
85204,64078
85204,120705
85204,121032
85204,140509
85204,52437
85204,96971
85204,287
85204,281
123140,12
123140,11331
70145,61172
19009,46876
19009,12
19009,1299
154512,62537
154512,832
21887,249123
21887,137401
21887,177281
21887,17699
21887,52437
21887,117218
21887,27907
21887,38701
21887,56461
21887,19354
21887,76413
21887,77039
21887,30015
21887,63321
21887,67043
21887,57309
21887,14485
21887,9919
21887,287
21887,22385
86165,61172
99584,98941
109883,58592
109108,150464
141582,140461
29885,27847
28021,165060
28021,272577
28021,159089
28021,59772
28021,112996
28021,115728
28021,165694
28021,85131
28021,13643
28021,115577
28021,143437
28021,139741
28021,112614
28021,139126
28021,32862
28021,112494
28021,113359
28021,115574
28021,115627
28021,114963
28021,112876
28021,114244
28021,93831
28021,19748
28021,24237
68158,178462
13449,13299
486,1525
486,105413
486,36709
486,8474
486,2370
486,1044
486,12
486,31484
486,26309
486,34543
486,3790
486,1683
486,4672
486,8012
486,12416
5215,9919
5215,7846
5215,832
5215,3947
6332,180907
6332,8590
6332,11294
6332,40161
6332,6080
6332,5847
78656,107326
78656,281
78656,64514
78656,8598
84985,61172
74924,74256
109765,7748
160909,26362
160909,216085
160909,53114
160909,25279
160909,72822
160909,15184
160909,25728
48267,220263
48267,100701
48267,81116
48267,120705
48267,178853
48267,21365
48267,66403
48267,52256
48267,46876
48267,96971
48267,281
48267,41994
48267,121032
48267,64078
48267,52437
48267,86713
97668,273844
97668,174632
97668,228957
97668,66403
97668,185372
97668,167871
97668,218777
97668,172479
97668,224705
97668,177469
97668,152654
97668,185749
97668,124927
97668,162787
97668,208106
97668,188008
97668,65664
97668,195181
97668,77318
97668,188025
97668,177883
97668,178853
97668,163784
97668,178608
97668,164665
97668,164528
97668,52256
97668,42192
97668,152702
97668,152712
97668,137329
97668,158753
97668,56995
97668,147210
97668,152715
97668,23054
97668,166223
97668,163648
97668,137429
97668,140398
80334,150415
80334,59670
80334,150472
80334,150527
80334,149790
80334,53995
113498,148981
113498,298603
113498,227429
113498,254710
113498,1054
113498,50238
113498,66893
113498,189621
113498,135499
113498,158753
113498,137336
113498,152191
113498,152309
113498,117868
113498,155783
113498,110503
113498,121032
113498,152702
113498,109074
113498,120705
113498,35930
113498,7846
113498,53995
113498,29328
113498,1517
113498,113063
93923,483
93923,3512
93923,39159
77248,311
77248,647
77248,680
77248,2396
77248,1946
77248,5952
77248,1160
77248,960
77248,1566
77248,12148
77248,7076
77248,479
77248,14869
77248,17741
77248,18277
77248,137
77248,23054
77248,35046
77248,9231
77248,24674
77248,24958
77248,9034
77248,39351
77248,2297
77248,26509
77248,38849
77248,4528
77248,21923
77248,38578
77248,42665
77248,30314
77248,36398
77248,22425
77248,53820
77248,57478
77248,56640
77248,56814
77248,54075
77248,24767
77248,61731
54002,45350
137362,38646
137362,5026
137362,18000
137362,56172
137362,10092
137362,58291
137362,145598
137362,7882
137362,7831
137362,15467
137362,49528
137362,62413
137362,7363
137362,93903
137362,74195
137362,75830
137362,11422
137362,8941
137362,59063
137362,32851
137362,139736
137362,1814
137362,93736
137362,123266
137362,1646
137362,17626
137362,28799
137362,51392
137362,13049
137362,136212
137362,14764
137362,48364
137362,19522
137362,7105
137362,4309
137362,149960
137362,72587
137362,1755
137362,97012
137362,151615
94402,53848
94402,177883
94402,178853
94402,81116
94402,164665
94402,178608
94402,137345
94402,176588
94402,52256
94402,175321
94402,136634
94402,158753
94402,137367
94402,140398
94402,154437
94402,163784
94402,158243
94402,137336
94402,152715
94402,135499
94402,154016
94402,154298
94402,42192
94402,13643
94402,166632
94402,101959
94402,96971
94402,27096
94402,152712
94402,152702
94402,152474
94402,152714
94402,150143
94402,152191
94402,148279
94402,88837
94402,7442
94402,52437
94402,141856
94402,108946
15198,218777
15198,188222
15198,137401
15198,45013
15198,167716
15198,191625
15198,163648
15198,197331
15198,10166
15198,167019
15198,166223
15198,178853
15198,177411
15198,88837
15198,162787
15198,177883
15198,81116
15198,158717
15198,142800
15198,169747
15198,134353
15198,105131
15198,167323
15198,140398
15198,162368
15198,135819
15198,154652
15198,55589
15198,154030
15198,5270
15198,154581
15198,154437
15198,105325
15198,66403
15198,154016
15198,148279
15198,2707
15198,140389
15198,108780
15198,7882
1002,185481
1002,22232
1002,151921
1002,49400
1002,101684
1002,100511
1002,74789
1002,34752
1002,81887
1002,28077
1002,34505
1002,64514
1002,54380
1002,7542
1002,77248
1002,5653
1002,73448
1002,57780
1002,62159
1002,57245
1002,23054
1002,52186
1002,29433
1002,4938
1002,50567
1002,41994
1002,2410
1002,14115
1002,33679
1002,12
1002,17984
1002,10092
1002,4020
1002,34748
1002,24091
1002,15198
1002,13577
1002,12148
1002,26377
1002,22843
113708,113017
113708,9581
86559,61172
154946,22816
154946,1969
154946,24312
154946,74392
158733,108344
158733,5750
158733,51747
158733,155191
158733,7846
158733,53995
158733,3100
135954,218777
135954,96971
135954,171961
135954,80973
135954,137329
135954,152191
135954,1361
135954,154890
135954,52437
135954,107326
135954,135819
135954,141856
135954,163784
135954,154437
135954,120705
135954,64514
135954,121032
135954,7846
135954,53995
57516,57350
50338,136634
50338,116744
50338,116604
50338,7846
50338,53995
50338,117109
50338,116605
50338,137362
50338,87005
50338,9229
50338,50279
50338,41053
50338,18029
50338,44196
50338,4932
50338,33907
50338,6530
50338,54301
50338,11175
50338,50178
50338,10222
50338,9116
50338,3768
50338,43876
50338,4139
50338,5761
50338,1636
50338,1784
50338,10121
50338,36183
50338,39271
50338,20394
50338,33684
50338,600
50338,2819
50338,49638
50338,5296
50338,36733
50338,7190
71203,224330
71203,64078
37550,30299
23265,100450
23265,162368
23265,152078
23265,154581
23265,154437
23265,154831
23265,152635
23265,12666
23265,51120
23265,5162
23265,70496
23265,158220
23265,152607
23265,37753
23265,53995
23265,153093
23265,33144
23265,8755
23265,2469
23265,158079
23265,71885
23265,28371
23265,148622
23265,150288
23265,57784
23265,24309
23265,154051
23265,154890
23265,152191
23265,51933
23265,18269
23265,153327
23265,17631
23265,118944
23265,1121
23265,42431
23265,64023
23265,2616
23265,28575
23265,3419
79643,61172
101493,8864
101493,9457
101493,11022
101493,5268
109960,177883
109960,179578
109960,197132
109960,167019
109960,195985
109960,195181
109960,178853
109960,152474
109960,79160
109960,178691
109960,152714
109960,166632
109960,137069
109960,154437
109960,152712
109960,163784
109960,140398
109960,164528
109960,164665
109960,162368
109960,161890
109960,13643
109960,152635
109960,141856
109960,152715
109960,154890
109960,154831
109960,154030
109960,66403
109960,152191
109960,140389
109960,150143
109960,121243
109960,2759
109960,107326
109960,135819
109960,52461
109960,105131
109960,42192
109960,134353
66199,88920
66199,79007
108605,42621
108605,66906
108605,1946
68817,61172
93418,65324
84232,24600
84232,86821
84232,10401
65903,1
65903,3100
65903,9817
65903,15959
65903,23381
65903,3491
65903,20817
65903,3877
65903,3666
65903,1542
65903,28561
65903,19230
78246,61172
85009,61172
43983,96339
43983,75436
43983,96971
38680,121243
38680,96971
38680,100701
38680,120705
38680,121032
38680,23054
38680,287
38680,62240
37477,32739
37477,12
85386,61172
33510,7593
57023,77736
57023,287
57023,53970
57023,6755
57023,12
18995,211237
18995,72786
18995,52437
18995,7846
18995,92931
18995,281
18995,88837
18995,61381
94713,107326
94713,121243
94713,17984
94713,21365
94713,96971
94713,242
94713,46876
94713,62240
94713,4020
94713,8598
135515,24600
139873,52583
73716,281
73716,88837
73716,178691
73716,52763
73716,6530
73716,8039
70782,61172
149740,331082
149740,331060
149740,331025
149740,331073
149740,331153
149740,40473
149740,331047
149740,331043
149740,331067
145799,100450
145799,54380
145799,80973
145799,22843
145799,141856
145799,93272
145799,154437
145799,163784
145799,7846
145799,53995
145799,120705
145799,121032
145799,152191
145799,1361
145799,105325
145799,148279
145799,138607
145799,158249
145799,107326
145799,2097
145799,26377
84219,61172
142640,2410
142640,52437
142640,287
142640,12
66532,24600
66532,28204
66532,8598
66532,81887
66532,96339
66532,75436
66532,2759
66532,57251
66532,17984
66532,80973
66532,62240
66532,83499
66532,1361
66532,60051
66532,33644
66532,77318
66532,46876
66532,4020
66532,26332
66532,1497
66532,56461
66532,12
66532,36859
72859,88917
72859,920
72859,6653
72859,7206
72859,2933
72859,34056
3683,60040
95780,121243
95780,64078
95780,96971
95780,21365
95780,62240
95780,103726
95780,86713
91905,86888
38378,12
11998,170183
11998,88837
11998,137367
11998,409
11998,2524
11998,18436
7829,90847
7829,213401
7829,66389
7829,22082
7829,21181
7829,108183
7829,9392
7829,12725
7829,76399
7829,6848
7829,47998
7829,4672
7829,27493
7829,45983
7829,58821
7829,3100
7829,18289
7829,65818
7829,5431
7829,10447
7829,4976
7829,2097
7829,20049
7829,7327
7829,11380
7829,4437
7829,4131
7829,3734
7829,2429
7829,1667
7829,10903
7829,1057
7829,1100
7829,4678
7829,427
7829,2462
7829,4596
7829,10081
7829,4862
7829,236
156614,25637
160225,137044
87834,61172
114850,12
85550,61172
69703,61172
6231,37492
6231,557
6231,10721
6231,12447
6231,51869
6231,2680
6231,1299
6231,281
6231,12
6231,6755
35614,42621
35614,106397
35614,104892
35614,6805
35614,28497
35614,106317
35614,106252
35614,95239
35614,13681
35614,2410
35614,6238
35614,1969
35614,64355
35614,56975
35614,53164
35614,7593
35614,57021
35614,4195
35614,30131
35614,9919
35614,4862
35614,6755
35614,6966
35614,832
35614,5058
9313,51232
9313,3248
33818,12
33818,74055
929,12
929,53820
929,2759
929,17984
929,61172
929,281
929,57780
929,56461
929,1361
929,59194
107924,199114
107924,177469
107924,66403
107924,135029
107924,218777
107924,52461
107924,170526
107924,108403
107924,218505
107924,198895
107924,167541
107924,10416
107924,3803
107924,178462
107924,108498
107924,175775
107924,167359
107924,154828
107924,34225
107924,134767
107924,12
107924,13927
107924,90651
107924,8598
31281,108204
31281,18080
31281,18354
31281,6755
31281,53164
31281,90971
31281,998
31281,1299
31281,12
31281,9635
31281,30131
4507,767
41908,6730
41908,102338
41908,2463
41908,54007
160021,6339
160021,7274
160021,12
28449,106405
28449,104948
28449,281
28449,21365
28449,97201
28449,99242
28449,74789
28449,2759
28449,95929
28449,96339
28449,8598
28449,96854
28449,81887
28449,23054
28449,80973
28449,54380
28449,79365
28449,77318
28449,46876
28449,33644
28449,56461
28449,557
28449,2309
28449,62240
28449,4020
28449,62424
28449,17984
28449,13577
28449,58094
28449,57245
28449,56912
28449,55446
28449,1636
28449,55165
28449,22843
28449,1361
28449,23427
28449,10847
73791,17984
73791,136634
73791,116744
73791,154437
73791,163784
73791,141856
73791,152191
73791,22843
73791,37863
73791,120705
73791,88837
73791,119601
73791,2759
73791,107326
73791,12
73791,51395
31174,67209
31174,15822
31174,187212
31174,179812
31174,48040
31174,202279
31174,202331
31174,95430
31174,111502
31174,19884
31174,134359
31174,37721
31174,166732
31174,18337
31174,89626
31174,101638
31174,36947
31174,12
31174,12642
31174,79316
76422,52774
76422,34928
76422,25039
108304,108933
108304,53882
108304,51901
63802,54333
63802,1467
63802,61651
63802,21778
63802,35628
63802,1361
3141,62261
3141,62144
3141,35369
3141,42700
3141,33985
3141,3109
3141,12
9462,54878
9462,23555
9462,23603
9462,3149
9462,182
9462,723
75417,19424
75417,3298
75417,5372
75417,151663
75417,21271
75417,108344
75417,6559
75417,2567
75417,3200
75417,5262
75417,1119
75417,12
75417,1910
75417,3895
75417,16113
75417,4131
75417,236
75417,7327
75417,3226
75417,7429
75417,27493
75417,6966
75417,24600
75417,15227
75417,3100
97610,214256
97610,188008
97610,137355
97610,190526
97610,42192
97610,178853
97610,64078
97610,189621
97610,180179
97610,2497
97610,170970
97610,152635
97610,141739
97610,163784
97610,176588
97610,178608
97610,177883
97610,89348
97610,7442
97610,154016
97610,152712
97610,152474
97610,158753
97610,152702
97610,137329
97610,152715
97610,140398
97610,64913
97610,135819
97610,107326
97610,150143
97610,154831
97610,64023
97610,1814
97610,37863
97610,153871
97610,144203
97610,152191
97610,1361
97610,77474
78848,61172
109917,12
76502,95833
5830,228957
5830,218777
5830,207308
5830,152654
5830,188008
5830,66403
5830,179578
5830,167019
5830,195985
5830,178853
5830,163784
5830,27096
5830,162368
5830,154581
5830,154437
5830,161890
5830,138607
5830,64078
5830,154831
5830,141856
5830,2930
5830,152191
5830,154652
5830,148279
5830,52437
5830,109753
5830,139906
5830,134353
5830,88837
5830,19129
5830,135819
5830,23054
5830,100450
5830,119601
5830,120705
5830,97201
5830,121243
5830,96971
5830,121032
5830,75806
113527,150989
113527,139126
113527,115577
113527,112876
113527,9581
87820,61172
26974,149993
45753,47494
45753,4131
45753,228957
45753,220356
45753,176496
45753,177469
45753,46876
45753,52256
45753,66403
45753,113274
45753,64514
45753,287
45753,17984
45753,23054
45753,121032
45753,96971
45753,120705
45753,107326
45753,100701
45753,52437
45753,121243
45753,162368
45753,64078
45753,62240
106985,235710
106985,208615
106985,75048
106985,76048
106985,105688
79636,61172
134540,134837
134540,107466
56777,2759
56777,100223
56777,2800
56777,1361
56777,41233
56777,3609
55898,121243
55898,51423
55898,35096
55898,26599
48855,45933
48855,45356
48855,101243
48855,998
48855,2358
48855,44540
48855,19987
48855,1057
118870,195181
118870,177883
118870,100701
118870,107326
118870,154016
118870,42192
118870,52437
118870,64514
118870,41994
118870,91983
118870,121032
118870,120705
118870,7846
118870,53995
40534,31080
29585,77649
29585,21287
29585,21597
29585,23477
29585,14764
29585,24600
29585,5507
29585,17626
29585,2905
29585,2410
38821,38522
38821,40001
71059,61172
119,1231
119,1845
119,100340
119,557
119,90927
119,3172
119,5258
119,12668
119,40375
119,36694
119,8685
119,30131
119,20924
119,8132
119,483
119,15732
119,7733
119,13240
119,11389
119,236
119,785
119,12329
119,2410
119,10171
119,1566
119,3734
119,4331
119,2287
119,3863
119,6022
119,4139
119,7542
119,70
119,1299
119,4678
119,6240
119,2592
119,5624
119,4153
119,5204
39352,3611
92495,46876
92495,42192
92495,64078
155969,111141
155969,55256
155969,93059
64298,1361
64298,33644
64298,4020
64298,2759
64298,26248
64298,64920
64298,8039
38776,1
38776,1231
38776,998
38776,1043
38776,7661
38776,12
49185,1045
30825,60947
30825,106929
30825,96971
30825,66403
30825,95929
30825,8598
30825,5443
2780,52461
2780,55574
108244,2410
108244,12
108244,30326
90827,224003
90827,215959
90827,96971
90827,22843
90827,199862
90827,158753
90827,152715
90827,141856
90827,152474
90827,152702
90827,137329
90827,53995
90827,7846
90827,64078
90827,88837
90827,178691
90827,152714
90827,152712
90827,42192
90827,159130
90827,57949
46116,44245
46116,56995
46116,48364
46116,46071
108533,42621
108533,150103
108533,12
108533,39214
108533,38028
78608,61172
86382,61172
64662,50953
88062,61172
130260,23319
23320,2409
71544,209171
71544,38928
71544,108198
71544,108379
71544,100433
71544,91048
71544,32862
71544,80904
71544,19982
71544,36536
85221,61172
141158,53995
141158,121032
141158,66403
141158,287
141158,96971
141158,195181
141158,2459
141158,178853
141158,12
141158,134560
120798,1310
107922,162345
107922,250903
5669,172854
5669,74860
5669,29772
5669,30104
5669,20913
5669,11719
21702,525
21702,1
130982,107326
130982,98193
130982,167323
130982,140509
130982,120705
130982,121032
130982,281
63102,61935
63102,63699
63102,63637
63102,61359
106080,177469
106080,228957
106080,100701
106080,96971
106080,96339
106080,8598
96582,86713
96582,95929
96582,8598
137774,30613
137774,235232
137774,232747
137774,228631
137774,193167
137774,225104
137774,214477
137774,12
137774,201568
42179,79160
42179,100388
42179,228957
42179,44813
42179,9392
42179,161098
42179,207357
